Start programm
Time	Voltage Measurement, V	Подсчет Vout?	 Vout_min	Vout_max	№ Vout 
17.05.22 13:34:37,947	0,0006170159	OFF	3,234	3,366	0
17.05.22 13:34:38,147	0,000632503	OFF	3,234	3,366	0
17.05.22 13:34:38,347	0,0006200077	OFF	3,234	3,366	0
17.05.22 13:34:38,547	0,0006182572	OFF	3,234	3,366	0
17.05.22 13:34:38,748	0,0006188815	OFF	3,234	3,366	0
17.05.22 13:34:38,948	0,0006296504	OFF	3,234	3,366	0
17.05.22 13:34:39,148	0,0006500085	OFF	3,234	3,366	0
17.05.22 13:34:39,348	0,0006443333	OFF	3,234	3,366	0
17.05.22 13:34:39,548	0,0006499771	OFF	3,234	3,366	0
17.05.22 13:34:39,748	0,0006649786	OFF	3,234	3,366	0
17.05.22 13:34:39,948	0,0006700341	OFF	3,234	3,366	0
17.05.22 13:34:40,148	0,0006774795	OFF	3,234	3,366	0
17.05.22 13:34:40,348	0,0006676951	OFF	3,234	3,366	0
17.05.22 13:34:40,552	0,0007084878	OFF	3,234	3,366	0
17.05.22 13:34:40,748	0,0006710825	OFF	3,234	3,366	0
17.05.22 13:34:40,948	0,000678715	OFF	3,234	3,366	0
17.05.22 13:34:41,148	0,00069111	OFF	3,234	3,366	0
17.05.22 13:34:41,348	0,0006876151	OFF	3,234	3,366	0
17.05.22 13:34:41,548	0,0006954247	OFF	3,234	3,366	0
17.05.22 13:34:41,748	0,0007678282	OFF	3,234	3,366	0
17.05.22 13:34:41,948	0,0008502412	OFF	3,234	3,366	0
17.05.22 13:34:42,148	0,0009601736	OFF	3,234	3,366	0
17.05.22 13:34:42,348	0,0008498696	OFF	3,234	3,366	0
17.05.22 13:34:42,548	0,0008532634	OFF	3,234	3,366	0
17.05.22 13:34:42,749	0,0007073344	OFF	3,234	3,366	0
17.05.22 13:34:42,948	NaN	OFF	3,234	3,366	0
17.05.22 13:34:43,148	NaN	OFF	3,234	3,366	0
17.05.22 13:34:43,348	NaN	OFF	3,234	3,366	0
17.05.22 13:34:43,553	0,0008701751	OFF	3,234	3,366	0
17.05.22 13:34:43,748	NaN	OFF	3,234	3,366	0
17.05.22 13:34:43,948	0,0009991828	OFF	3,234	3,366	0
17.05.22 13:34:44,163	0,0005443488	OFF	3,234	3,366	0
17.05.22 13:34:44,348	0,0009864006	OFF	3,234	3,366	0
17.05.22 13:34:44,548	0,0009090874	OFF	3,234	3,366	0
17.05.22 13:34:44,748	0,000739567	OFF	3,234	3,366	0
17.05.22 13:34:44,948	0,000665268	OFF	3,234	3,366	0
17.05.22 13:34:45,149	0,0006256451	OFF	3,234	3,366	0
17.05.22 13:34:45,348	0,000633109	OFF	3,234	3,366	0
17.05.22 13:34:45,548	0,0005843716	OFF	3,234	3,366	0
17.05.22 13:34:45,748	0,0004712098	OFF	3,234	3,366	0
17.05.22 13:34:45,948	0,0004722095	OFF	3,234	3,366	0
17.05.22 13:34:46,148	0,0005533177	OFF	3,234	3,366	0
17.05.22 13:34:46,358	0,0005035889	OFF	3,234	3,366	0
17.05.22 13:34:46,577	0,0005230038	OFF	3,234	3,366	0
17.05.22 13:34:46,764	0,0006483189	OFF	3,234	3,366	0
17.05.22 13:34:46,948	0,0007041097	OFF	3,234	3,366	0
17.05.22 13:34:47,152	0,0006396082	OFF	3,234	3,366	0
17.05.22 13:34:47,350	0,0006864379	OFF	3,234	3,366	0
17.05.22 13:34:47,552	0,0006432739	OFF	3,234	3,366	0
17.05.22 13:34:47,752	0,0006330367	OFF	3,234	3,366	0
17.05.22 13:34:47,952	0,0006257878	OFF	3,234	3,366	0
17.05.22 13:34:48,149	0,000687414	OFF	3,234	3,366	0
17.05.22 13:34:48,350	0,000661243	OFF	3,234	3,366	0
17.05.22 13:34:48,560	0,0005440678	OFF	3,234	3,366	0
17.05.22 13:34:48,750	0,0006680181	OFF	3,234	3,366	0
17.05.22 13:34:48,950	0,0007056152	OFF	3,234	3,366	0
17.05.22 13:34:49,150	0,0007435774	OFF	3,234	3,366	0
17.05.22 13:34:49,350	0,0007605673	OFF	3,234	3,366	0
17.05.22 13:34:49,550	0,0008456186	OFF	3,234	3,366	0
17.05.22 13:34:49,748	0,000644592	OFF	3,234	3,366	0
17.05.22 13:34:49,948	0,0006653073	OFF	3,234	3,366	0
17.05.22 13:34:50,148	0,0007160751	OFF	3,234	3,366	0
17.05.22 13:34:50,348	0,0007297223	OFF	3,234	3,366	0
17.05.22 13:34:50,548	0,0007874561	OFF	3,234	3,366	0
17.05.22 13:34:50,748	0,0008458984	OFF	3,234	3,366	0
17.05.22 13:34:50,948	0,0008513057	OFF	3,234	3,366	0
17.05.22 13:34:51,149	0,0006992471	OFF	3,234	3,366	0
17.05.22 13:34:51,349	0,0008445407	OFF	3,234	3,366	0
17.05.22 13:34:51,549	0,0009036429	OFF	3,234	3,366	0
17.05.22 13:34:51,748	0,0009027599	OFF	3,234	3,366	0
17.05.22 13:34:51,948	0,0009872852	OFF	3,234	3,366	0
17.05.22 13:34:52,148	NaN	OFF	3,234	3,366	0
17.05.22 13:34:52,348	NaN	OFF	3,234	3,366	0
17.05.22 13:34:52,548	NaN	OFF	3,234	3,366	0
17.05.22 13:34:52,769	0,00048998	OFF	3,234	3,366	0
17.05.22 13:34:52,948	0,0008420629	OFF	3,234	3,366	0
17.05.22 13:34:53,149	0,0004938073	OFF	3,234	3,366	0
17.05.22 13:34:53,348	0,0008869318	OFF	3,234	3,366	0
17.05.22 13:34:53,548	0,0006452578	OFF	3,234	3,366	0
17.05.22 13:34:53,748	0,0004759062	OFF	3,234	3,366	0
17.05.22 13:34:53,948	0,0004961517	OFF	3,234	3,366	0
17.05.22 13:34:54,147	NaN	OFF	3,234	3,366	0
17.05.22 13:34:54,347	0,0010337863	OFF	3,234	3,366	0
17.05.22 13:34:54,611	0,0005071179	OFF	3,234	3,366	0
17.05.22 13:34:54,747	0,0007467726	OFF	3,234	3,366	0
17.05.22 13:34:54,947	0,0006742271	OFF	3,234	3,366	0
17.05.22 13:34:55,147	0,000621597	OFF	3,234	3,366	0
17.05.22 13:34:55,347	0,0005680043	OFF	3,234	3,366	0
17.05.22 13:34:55,547	0,0004770042	OFF	3,234	3,366	0
17.05.22 13:34:55,748	0,0007647675	OFF	3,234	3,366	0
17.05.22 13:34:55,947	0,0004275749	OFF	3,234	3,366	0
17.05.22 13:34:56,148	0,0004757986	OFF	3,234	3,366	0
17.05.22 13:34:56,349	0,0005050572	OFF	3,234	3,366	0
17.05.22 13:34:56,548	0,0006079361	OFF	3,234	3,366	0
17.05.22 13:34:56,749	0,0005074455	OFF	3,234	3,366	0
17.05.22 13:34:56,948	0,0006052421	OFF	3,234	3,366	0
17.05.22 13:34:57,148	0,0006229323	OFF	3,234	3,366	0
17.05.22 13:34:57,348	0,0006493538	OFF	3,234	3,366	0
17.05.22 13:34:57,550	0,0005139449	OFF	3,234	3,366	0
17.05.22 13:34:57,751	0,0004813908	OFF	3,234	3,366	0
17.05.22 13:34:57,948	0,0006223986	OFF	3,234	3,366	0
17.05.22 13:34:58,150	0,0005331883	OFF	3,234	3,366	0
17.05.22 13:34:58,350	0,0005238546	OFF	3,234	3,366	0
17.05.22 13:34:58,550	0,0005191339	OFF	3,234	3,366	0
17.05.22 13:34:58,749	0,0005068266	OFF	3,234	3,366	0
17.05.22 13:34:58,950	0,0005144764	OFF	3,234	3,366	0
17.05.22 13:34:59,159	0,0009924297	OFF	3,234	3,366	0
17.05.22 13:34:59,350	0,0005272593	OFF	3,234	3,366	0
17.05.22 13:34:59,560	0,0004999055	OFF	3,234	3,366	0
17.05.22 13:34:59,750	0,0005013827	OFF	3,234	3,366	0
17.05.22 13:34:59,950	0,0005002486	OFF	3,234	3,366	0
17.05.22 13:35:00,148	0,0005521862	OFF	3,234	3,366	0
17.05.22 13:35:00,348	0,000540395	OFF	3,234	3,366	0
17.05.22 13:35:00,548	0,0005311373	OFF	3,234	3,366	0
17.05.22 13:35:00,748	0,0005172604	OFF	3,234	3,366	0
17.05.22 13:35:00,948	0,0005169081	OFF	3,234	3,366	0
17.05.22 13:35:01,148	0,0005337965	OFF	3,234	3,366	0
17.05.22 13:35:01,348	0,000511187	OFF	3,234	3,366	0
17.05.22 13:35:01,548	0,0005009042	OFF	3,234	3,366	0
17.05.22 13:35:01,748	0,0004886666	OFF	3,234	3,366	0
17.05.22 13:35:01,948	0,0005014245	OFF	3,234	3,366	0
17.05.22 13:35:02,148	0,0005278953	OFF	3,234	3,366	0
17.05.22 13:35:02,348	0,000511359	OFF	3,234	3,366	0
17.05.22 13:35:02,548	0,0005034812	OFF	3,234	3,366	0
17.05.22 13:35:02,748	0,0004923274	OFF	3,234	3,366	0
17.05.22 13:35:02,948	0,0004956005	OFF	3,234	3,366	0
17.05.22 13:35:03,148	0,0005174992	OFF	3,234	3,366	0
17.05.22 13:35:03,348	0,0004926245	OFF	3,234	3,366	0
17.05.22 13:35:03,548	0,00048342	OFF	3,234	3,366	0
17.05.22 13:35:03,748	0,000474947	OFF	3,234	3,366	0
17.05.22 13:35:03,948	0,0004842665	OFF	3,234	3,366	0
17.05.22 13:35:04,148	0,0005150504	OFF	3,234	3,366	0
17.05.22 13:35:04,348	0,0004941781	OFF	3,234	3,366	0
17.05.22 13:35:04,548	0,0004895974	OFF	3,234	3,366	0
17.05.22 13:35:04,748	0,0004826651	OFF	3,234	3,366	0
17.05.22 13:35:04,948	0,000485665	OFF	3,234	3,366	0
17.05.22 13:35:05,148	0,0005123655	OFF	3,234	3,366	0
17.05.22 13:35:05,348	0,0004845224	OFF	3,234	3,366	0
17.05.22 13:35:05,548	0,0004803865	OFF	3,234	3,366	0
17.05.22 13:35:05,748	0,0004771097	OFF	3,234	3,366	0
17.05.22 13:35:05,948	0,0004840212	OFF	3,234	3,366	0
17.05.22 13:35:06,149	0,0005189361	OFF	3,234	3,366	0
17.05.22 13:35:06,348	0,0004918811	OFF	3,234	3,366	0
17.05.22 13:35:06,548	0,0004859544	OFF	3,234	3,366	0
17.05.22 13:35:06,748	0,0004822707	OFF	3,234	3,366	0
17.05.22 13:35:06,948	0,0004856958	OFF	3,234	3,366	0
17.05.22 13:35:07,149	0,000512312	OFF	3,234	3,366	0
17.05.22 13:35:07,348	0,0004861379	OFF	3,234	3,366	0
17.05.22 13:35:07,548	0,0004826552	OFF	3,234	3,366	0
17.05.22 13:35:07,748	0,000482421	OFF	3,234	3,366	0
17.05.22 13:35:07,948	0,000492323	OFF	3,234	3,366	0
17.05.22 13:35:08,148	0,0005217541	OFF	3,234	3,366	0
17.05.22 13:35:08,348	0,0004978306	OFF	3,234	3,366	0
17.05.22 13:35:08,548	0,0004928556	OFF	3,234	3,366	0
17.05.22 13:35:08,748	0,0004909971	OFF	3,234	3,366	0
17.05.22 13:35:08,948	0,0004951985	OFF	3,234	3,366	0
17.05.22 13:35:09,148	0,0005233897	OFF	3,234	3,366	0
17.05.22 13:35:09,348	0,0004988668	OFF	3,234	3,366	0
17.05.22 13:35:09,548	0,0004983809	OFF	3,234	3,366	0
17.05.22 13:35:09,748	0,0005033065	OFF	3,234	3,366	0
17.05.22 13:35:09,949	0,0005082875	OFF	3,234	3,366	0
17.05.22 13:35:10,148	0,0005362868	OFF	3,234	3,366	0
17.05.22 13:35:10,348	0,0005139151	OFF	3,234	3,366	0
17.05.22 13:35:10,548	0,0005121976	OFF	3,234	3,366	0
17.05.22 13:35:10,748	0,0005133332	OFF	3,234	3,366	0
17.05.22 13:35:10,948	0,000516544	OFF	3,234	3,366	0
17.05.22 13:35:11,148	0,0005429524	OFF	3,234	3,366	0
17.05.22 13:35:11,349	0,000521112	OFF	3,234	3,366	0
17.05.22 13:35:11,548	0,0005238524	OFF	3,234	3,366	0
17.05.22 13:35:11,747	0,0005020652	OFF	3,234	3,366	0
17.05.22 13:35:11,948	0,0005403649	OFF	3,234	3,366	0
17.05.22 13:35:12,148	0,0005199139	OFF	3,234	3,366	0
17.05.22 13:35:12,364	0,0005232353	OFF	3,234	3,366	0
17.05.22 13:35:12,547	0,0005038675	OFF	3,234	3,366	0
17.05.22 13:35:12,747	0,0005129806	OFF	3,234	3,366	0
17.05.22 13:35:12,947	0,0005179381	OFF	3,234	3,366	0
17.05.22 13:35:13,147	0,0005444096	OFF	3,234	3,366	0
17.05.22 13:35:13,347	0,000522073	OFF	3,234	3,366	0
17.05.22 13:35:13,548	0,0005191689	OFF	3,234	3,366	0
17.05.22 13:35:13,766	0,0004429554	OFF	3,234	3,366	0
17.05.22 13:35:13,948	0,0005282491	OFF	3,234	3,366	0
17.05.22 13:35:14,148	0,0005523104	OFF	3,234	3,366	0
17.05.22 13:35:14,348	0,0005324593	OFF	3,234	3,366	0
17.05.22 13:35:14,548	0,0005368669	OFF	3,234	3,366	0
17.05.22 13:35:14,748	0,00055189	OFF	3,234	3,366	0
17.05.22 13:35:14,948	0,0005555539	OFF	3,234	3,366	0
17.05.22 13:35:15,148	0,0005765497	OFF	3,234	3,366	0
17.05.22 13:35:15,349	0,0005961884	OFF	3,234	3,366	0
17.05.22 13:35:15,549	0,0005578939	OFF	3,234	3,366	0
17.05.22 13:35:15,749	0,0005662788	OFF	3,234	3,366	0
17.05.22 13:35:15,948	0,0005676484	OFF	3,234	3,366	0
17.05.22 13:35:16,148	0,0005854369	OFF	3,234	3,366	0
17.05.22 13:35:16,362	0,000538187	OFF	3,234	3,366	0
17.05.22 13:35:16,551	0,0008338269	OFF	3,234	3,366	0
17.05.22 13:35:16,749	0,0005830792	OFF	3,234	3,366	0
17.05.22 13:35:16,950	0,0006955883	OFF	3,234	3,366	0
17.05.22 13:35:17,148	0,000610978	OFF	3,234	3,366	0
17.05.22 13:35:17,348	0,0005972934	OFF	3,234	3,366	0
17.05.22 13:35:17,548	0,0005972974	OFF	3,234	3,366	0
17.05.22 13:35:17,762	0,0004928831	OFF	3,234	3,366	0
17.05.22 13:35:17,951	NaN	OFF	3,234	3,366	0
17.05.22 13:35:18,155	0,0007038304	OFF	3,234	3,366	0
17.05.22 13:35:18,348	0,0006158366	OFF	3,234	3,366	0
17.05.22 13:35:18,548	0,0006243823	OFF	3,234	3,366	0
17.05.22 13:35:18,748	0,000646707	OFF	3,234	3,366	0
17.05.22 13:35:18,949	0,0006512465	OFF	3,234	3,366	0
17.05.22 13:35:19,148	0,0006570135	OFF	3,234	3,366	0
17.05.22 13:35:19,348	0,0006504914	OFF	3,234	3,366	0
17.05.22 13:35:19,548	0,0006493885	OFF	3,234	3,366	0
17.05.22 13:35:19,757	0,0005053555	OFF	3,234	3,366	0
17.05.22 13:35:19,948	0,0006633732	OFF	3,234	3,366	0
17.05.22 13:35:20,148	0,0006689586	OFF	3,234	3,366	0
17.05.22 13:35:20,348	0,0006661489	OFF	3,234	3,366	0
17.05.22 13:35:20,548	0,0006773098	OFF	3,234	3,366	0
17.05.22 13:35:20,751	0,0006184345	OFF	3,234	3,366	0
17.05.22 13:35:20,948	0,0007104207	OFF	3,234	3,366	0
17.05.22 13:35:21,148	0,0007026463	OFF	3,234	3,366	0
17.05.22 13:35:21,348	0,0007102381	OFF	3,234	3,366	0
17.05.22 13:35:21,548	0,0007095961	OFF	3,234	3,366	0
17.05.22 13:35:21,748	0,0008642004	OFF	3,234	3,366	0
17.05.22 13:35:21,948	0,000879079	OFF	3,234	3,366	0
17.05.22 13:35:22,148	0,0008233071	OFF	3,234	3,366	0
17.05.22 13:35:22,350	0,0005486864	OFF	3,234	3,366	0
17.05.22 13:35:22,548	NaN	OFF	3,234	3,366	0
17.05.22 13:35:22,748	NaN	OFF	3,234	3,366	0
17.05.22 13:35:22,952	0,0006424997	OFF	3,234	3,366	0
17.05.22 13:35:23,148	NaN	OFF	3,234	3,366	0
17.05.22 13:35:23,348	NaN	OFF	3,234	3,366	0
17.05.22 13:35:23,548	NaN	OFF	3,234	3,366	0
17.05.22 13:35:23,748	0,0008860161	OFF	3,234	3,366	0
17.05.22 13:35:23,948	0,000808742	OFF	3,234	3,366	0
17.05.22 13:35:24,149	NaN	OFF	3,234	3,366	0
17.05.22 13:35:24,348	0,000762481	OFF	3,234	3,366	0
17.05.22 13:35:24,548	0,0006865358	OFF	3,234	3,366	0
17.05.22 13:35:24,749	0,0005121422	OFF	3,234	3,366	0
17.05.22 13:35:24,948	0,0004719273	OFF	3,234	3,366	0
17.05.22 13:35:25,151	0,0007593642	OFF	3,234	3,366	0
17.05.22 13:35:25,358	0,0005042833	OFF	3,234	3,366	0
17.05.22 13:35:25,548	0,0005601164	OFF	3,234	3,366	0
17.05.22 13:35:25,748	0,0006301695	OFF	3,234	3,366	0
17.05.22 13:35:25,949	0,0006531457	OFF	3,234	3,366	0
17.05.22 13:35:26,151	0,0008301011	OFF	3,234	3,366	0
17.05.22 13:35:26,348	0,0006589925	OFF	3,234	3,366	0
17.05.22 13:35:26,548	0,0006515061	OFF	3,234	3,366	0
17.05.22 13:35:26,752	0,000654078	OFF	3,234	3,366	0
17.05.22 13:35:26,952	0,0006368604	OFF	3,234	3,366	0
17.05.22 13:35:27,152	0,0006223357	OFF	3,234	3,366	0
17.05.22 13:35:27,352	0,0006277114	OFF	3,234	3,366	0
17.05.22 13:35:27,552	0,0006230554	OFF	3,234	3,366	0
17.05.22 13:35:27,750	0,0006333547	OFF	3,234	3,366	0
17.05.22 13:35:27,950	0,000629743	OFF	3,234	3,366	0
17.05.22 13:35:28,150	0,0007093866	OFF	3,234	3,366	0
17.05.22 13:35:28,350	0,0007039788	OFF	3,234	3,366	0
17.05.22 13:35:28,550	0,0007673557	OFF	3,234	3,366	0
17.05.22 13:35:28,750	0,0007849468	OFF	3,234	3,366	0
17.05.22 13:35:28,949	0,000771982	OFF	3,234	3,366	0
17.05.22 13:35:29,149	0,0008128027	OFF	3,234	3,366	0
17.05.22 13:35:29,351	0,000605464	OFF	3,234	3,366	0
17.05.22 13:35:29,547	0,0006786858	OFF	3,234	3,366	0
17.05.22 13:35:29,749	0,0007273233	OFF	3,234	3,366	0
17.05.22 13:35:29,948	0,0007139276	OFF	3,234	3,366	0
17.05.22 13:35:30,161	0,0006480981	OFF	3,234	3,366	0
17.05.22 13:35:30,349	0,0007336405	OFF	3,234	3,366	0
17.05.22 13:35:30,547	0,0006983072	OFF	3,234	3,366	0
17.05.22 13:35:30,747	0,0006993343	OFF	3,234	3,366	0
17.05.22 13:35:30,947	0,0006896552	OFF	3,234	3,366	0
17.05.22 13:35:31,148	0,0007428555	OFF	3,234	3,366	0
17.05.22 13:35:31,348	0,0007193437	OFF	3,234	3,366	0
17.05.22 13:35:31,548	0,0007249631	OFF	3,234	3,366	0
17.05.22 13:35:31,748	0,0006858174	OFF	3,234	3,366	0
17.05.22 13:35:31,949	0,0006659659	OFF	3,234	3,366	0
17.05.22 13:35:32,155	0,0005260962	OFF	3,234	3,366	0
17.05.22 13:35:32,348	0,0007675149	OFF	3,234	3,366	0
17.05.22 13:35:32,548	0,0008611843	OFF	3,234	3,366	0
17.05.22 13:35:32,748	0,0008860588	OFF	3,234	3,366	0
17.05.22 13:35:32,952	0,0005797066	OFF	3,234	3,366	0
17.05.22 13:35:33,148	0,0009527544	OFF	3,234	3,366	0
17.05.22 13:35:33,348	NaN	OFF	3,234	3,366	0
17.05.22 13:35:33,548	0,0010248246	OFF	3,234	3,366	0
17.05.22 13:35:33,748	0,0009814152	OFF	3,234	3,366	0
17.05.22 13:35:33,955	0,0004555648	OFF	3,234	3,366	0
17.05.22 13:35:34,148	NaN	OFF	3,234	3,366	0
17.05.22 13:35:34,348	NaN	OFF	3,234	3,366	0
17.05.22 13:35:34,567	0,0008869407	OFF	3,234	3,366	0
17.05.22 13:35:34,748	0,0008720506	OFF	3,234	3,366	0
17.05.22 13:35:34,948	0,0008704854	OFF	3,234	3,366	0
17.05.22 13:35:35,149	0,00052546	OFF	3,234	3,366	0
17.05.22 13:35:35,348	0,0006821839	OFF	3,234	3,366	0
17.05.22 13:35:35,549	0,0005844445	OFF	3,234	3,366	0
17.05.22 13:35:35,748	0,0005038635	OFF	3,234	3,366	0
17.05.22 13:35:35,949	0,0005010474	OFF	3,234	3,366	0
17.05.22 13:35:36,169	0,0006496459	OFF	3,234	3,366	0
17.05.22 13:35:36,348	0,0005205593	OFF	3,234	3,366	0
17.05.22 13:35:36,558	0,0006296617	OFF	3,234	3,366	0
17.05.22 13:35:36,748	0,0004585035	OFF	3,234	3,366	0
17.05.22 13:35:36,949	0,0004732609	OFF	3,234	3,366	0
17.05.22 13:35:37,148	0,0005497965	OFF	3,234	3,366	0
17.05.22 13:35:37,348	0,0006325069	OFF	3,234	3,366	0
17.05.22 13:35:37,562	0,0006243637	OFF	3,234	3,366	0
17.05.22 13:35:37,748	0,0006557938	OFF	3,234	3,366	0
17.05.22 13:35:37,951	0,0004950272	OFF	3,234	3,366	0
17.05.22 13:35:38,152	0,0004863155	OFF	3,234	3,366	0
17.05.22 13:35:38,351	0,0005073486	OFF	3,234	3,366	0
17.05.22 13:35:38,551	0,0004929152	OFF	3,234	3,366	0
17.05.22 13:35:38,752	0,0004517858	OFF	3,234	3,366	0
17.05.22 13:35:38,949	0,0006106529	OFF	3,234	3,366	0
17.05.22 13:35:39,152	0,0004871615	OFF	3,234	3,366	0
17.05.22 13:35:39,352	0,0004568457	OFF	3,234	3,366	0
17.05.22 13:35:39,550	0,0005099108	OFF	3,234	3,366	0
17.05.22 13:35:39,750	0,0005115244	OFF	3,234	3,366	0
17.05.22 13:35:39,953	0,0004558726	OFF	3,234	3,366	0
17.05.22 13:35:40,150	0,00053901	OFF	3,234	3,366	0
17.05.22 13:35:40,350	0,0005135218	OFF	3,234	3,366	0
17.05.22 13:35:40,550	0,0005090666	OFF	3,234	3,366	0
17.05.22 13:35:40,750	0,0005136946	OFF	3,234	3,366	0
17.05.22 13:35:40,950	0,0005106709	OFF	3,234	3,366	0
17.05.22 13:35:41,148	0,0005510863	OFF	3,234	3,366	0
17.05.22 13:35:41,348	0,0005265407	OFF	3,234	3,366	0
17.05.22 13:35:41,548	0,0005224864	OFF	3,234	3,366	0
17.05.22 13:35:41,748	0,0005299174	OFF	3,234	3,366	0
17.05.22 13:35:41,948	0,0005294576	OFF	3,234	3,366	0
17.05.22 13:35:42,148	0,0005433449	OFF	3,234	3,366	0
17.05.22 13:35:42,348	0,0005080962	OFF	3,234	3,366	0
17.05.22 13:35:42,548	0,0004978026	OFF	3,234	3,366	0
17.05.22 13:35:42,748	0,0005028612	OFF	3,234	3,366	0
17.05.22 13:35:42,948	0,0005061289	OFF	3,234	3,366	0
17.05.22 13:35:43,149	0,0005268565	OFF	3,234	3,366	0
17.05.22 13:35:43,348	0,0004997572	OFF	3,234	3,366	0
17.05.22 13:35:43,563	NaN	OFF	3,234	3,366	0
17.05.22 13:35:43,748	0,0005097731	OFF	3,234	3,366	0
17.05.22 13:35:43,948	0,000507025	OFF	3,234	3,366	0
17.05.22 13:35:44,148	0,0005272763	OFF	3,234	3,366	0
17.05.22 13:35:44,348	0,0004875729	OFF	3,234	3,366	0
17.05.22 13:35:44,548	0,0004774555	OFF	3,234	3,366	0
17.05.22 13:35:44,748	0,000488413	OFF	3,234	3,366	0
17.05.22 13:35:44,948	0,0004904548	OFF	3,234	3,366	0
17.05.22 13:35:45,148	0,0005147379	OFF	3,234	3,366	0
17.05.22 13:35:45,348	0,0004835217	OFF	3,234	3,366	0
17.05.22 13:35:45,548	0,00048241	OFF	3,234	3,366	0
17.05.22 13:35:45,748	0,0004964395	OFF	3,234	3,366	0
17.05.22 13:35:45,948	0,0004964911	OFF	3,234	3,366	0
17.05.22 13:35:46,151	0,0005513043	OFF	3,234	3,366	0
17.05.22 13:35:46,348	0,000475039	OFF	3,234	3,366	0
17.05.22 13:35:46,548	0,0004719543	OFF	3,234	3,366	0
17.05.22 13:35:46,747	0,000507059	OFF	3,234	3,366	0
17.05.22 13:35:46,947	0,0005070262	OFF	3,234	3,366	0
17.05.22 13:35:47,147	0,0005213874	OFF	3,234	3,366	0
17.05.22 13:35:47,347	0,0004822351	OFF	3,234	3,366	0
17.05.22 13:35:47,547	0,0004759222	OFF	3,234	3,366	0
17.05.22 13:35:47,747	0,0004897348	OFF	3,234	3,366	0
17.05.22 13:35:47,947	0,0004882139	OFF	3,234	3,366	0
17.05.22 13:35:48,147	0,0005093762	OFF	3,234	3,366	0
17.05.22 13:35:48,347	0,0004812825	OFF	3,234	3,366	0
17.05.22 13:35:48,549	0,0004782857	OFF	3,234	3,366	0
17.05.22 13:35:48,748	0,0004967054	OFF	3,234	3,366	0
17.05.22 13:35:48,948	0,0005000322	OFF	3,234	3,366	0
17.05.22 13:35:49,148	0,0005148291	OFF	3,234	3,366	0
17.05.22 13:35:49,349	0,0004776413	OFF	3,234	3,366	0
17.05.22 13:35:49,548	0,0004700479	OFF	3,234	3,366	0
17.05.22 13:35:49,748	0,0004855223	OFF	3,234	3,366	0
17.05.22 13:35:49,949	0,0004875973	OFF	3,234	3,366	0
17.05.22 13:35:50,171	0,0005613565	OFF	3,234	3,366	0
17.05.22 13:35:50,348	0,0004794991	OFF	3,234	3,366	0
17.05.22 13:35:50,548	0,0004781826	OFF	3,234	3,366	0
17.05.22 13:35:50,749	0,0004937827	OFF	3,234	3,366	0
17.05.22 13:35:50,948	0,000498533	OFF	3,234	3,366	0
17.05.22 13:35:51,148	0,000510583	OFF	3,234	3,366	0
17.05.22 13:35:51,348	0,0004779109	OFF	3,234	3,366	0
17.05.22 13:35:51,548	0,0004741011	OFF	3,234	3,366	0
17.05.22 13:35:51,748	0,0004952701	OFF	3,234	3,366	0
17.05.22 13:35:51,948	0,0004993354	OFF	3,234	3,366	0
17.05.22 13:35:52,166	0,0005007201	OFF	3,234	3,366	0
17.05.22 13:35:52,348	0,0004876834	OFF	3,234	3,366	0
17.05.22 13:35:52,548	0,0004853422	OFF	3,234	3,366	0
17.05.22 13:35:52,749	0,0004952895	OFF	3,234	3,366	0
17.05.22 13:35:52,948	0,0005105033	OFF	3,234	3,366	0
17.05.22 13:35:53,148	0,0005220113	OFF	3,234	3,366	0
17.05.22 13:35:53,348	0,0004931696	OFF	3,234	3,366	0
17.05.22 13:35:53,548	0,0004936773	OFF	3,234	3,366	0
17.05.22 13:35:53,748	0,0005166937	OFF	3,234	3,366	0
17.05.22 13:35:53,948	0,0005237956	OFF	3,234	3,366	0
17.05.22 13:35:54,148	0,0005326965	OFF	3,234	3,366	0
17.05.22 13:35:54,348	0,0005128229	OFF	3,234	3,366	0
17.05.22 13:35:54,548	0,0005155592	OFF	3,234	3,366	0
17.05.22 13:35:54,748	0,0005361	OFF	3,234	3,366	0
17.05.22 13:35:54,948	0,0005417087	OFF	3,234	3,366	0
17.05.22 13:35:55,148	0,0005473054	OFF	3,234	3,366	0
17.05.22 13:35:55,348	0,0005272768	OFF	3,234	3,366	0
17.05.22 13:35:55,548	0,0005351969	OFF	3,234	3,366	0
17.05.22 13:35:55,748	0,0005604333	OFF	3,234	3,366	0
17.05.22 13:35:55,948	0,0005713013	OFF	3,234	3,366	0
17.05.22 13:35:56,148	0,0005762728	OFF	3,234	3,366	0
17.05.22 13:35:56,348	0,0005638862	OFF	3,234	3,366	0
17.05.22 13:35:56,548	0,0005671451	OFF	3,234	3,366	0
17.05.22 13:35:56,763	0,0004838369	OFF	3,234	3,366	0
17.05.22 13:35:56,949	0,0005889086	OFF	3,234	3,366	0
17.05.22 13:35:57,148	0,0005906859	OFF	3,234	3,366	0
17.05.22 13:35:57,362	0,0005312424	OFF	3,234	3,366	0
17.05.22 13:35:57,548	0,0005878857	OFF	3,234	3,366	0
17.05.22 13:35:57,748	0,0006130538	OFF	3,234	3,366	0
17.05.22 13:35:57,948	0,0006220464	OFF	3,234	3,366	0
